Shock_Industry,Shock_Country,Has_Shock_Label,Has_Solar_Label
Aluminium ores and concentrates,"('BE', 'Air transport services (62)')",False,False
Aluminium ores and concentrates,"('BE', 'Supporting and auxiliary transport services; travel agency services (63)')",False,False
Aluminium ores and concentrates,"('BE', 'Post and telecommunication services (64)')",False,False
Aluminium ores and concentrates,"('BE', 'Financial intermediation services, except insurance and pension funding services (65)')",False,False
Aluminium ores and concentrates,"('BE', 'Insurance and pension funding services, except compulsory social security services (66)')",False,False
Aluminium ores and concentrates,"('BE', 'Services auxiliary to financial intermediation (67)')",False,False
Aluminium ores and concentrates,"('BE', 'Real estate services (70)')",False,False
Aluminium ores and concentrates,"('BE', 'Renting services of machinery and equipment without operator and of personal and household goods (71)')",False,False
Aluminium ores and concentrates,"('BE', 'Computer and related services (72)')",False,False
Aluminium ores and concentrates,"('BE', 'Research and development services (73)')",False,False
Aluminium ores and concentrates,"('BE', 'Other business services (74)')",False,False
Aluminium ores and concentrates,"('BE', 'Public administration and defence services; compulsory social security services (75)')",False,False
Aluminium ores and concentrates,"('BE', 'Education services (80)')",False,False
Aluminium ores and concentrates,"('BE', 'Health and social work services (85)')",False,False
Aluminium ores and concentrates,"('BE', 'Food waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Paper waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Plastic waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Intert/metal waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Textiles waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Wood waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Oil/hazardous waste for treatment: incineration')",False,False
Aluminium ores and concentrates,"('BE', 'Food waste for treatment: biogasification and land application')",False,False
Aluminium ores and concentrates,"('BE', 'Paper waste for treatment: biogasification and land application')",False,False
Aluminium ores and concentrates,"('BE', 'Sewage sludge for treatment: biogasification and land application')",False,False
Aluminium ores and concentrates,"('BE', 'Food waste for treatment: composting and land application')",False,False
Aluminium ores and concentrates,"('BE', 'Paper and wood waste for treatment: composting and land application')",False,False
Aluminium ores and concentrates,"('BE', 'Food waste for treatment: waste water treatment')",False,False
Aluminium ores and concentrates,"('BE', 'Other waste for treatment: waste water treatment')",False,False
Aluminium ores and concentrates,"('BE', 'Food waste for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Paper for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Plastic waste for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Inert/metal/hazardous waste for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Textiles waste for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Wood waste for treatment: landfill')",False,False
Aluminium ores and concentrates,"('BE', 'Membership organisation services n.e.c. (91)')",False,False
Aluminium ores and concentrates,"('BE', 'Recreational, cultural and sporting services (92)')",False,False
Aluminium ores and concentrates,"('BE', 'Other services (93)')",False,False
Aluminium ores and concentrates,"('BE', 'Private households with employed persons (95)')",False,False
Aluminium ores and concentrates,"('BE', 'Extra-territorial organizations and bodies')",False,False
Aluminium ores and concentrates,"('BG', 'Paddy rice')",False,False
Aluminium ores and concentrates,"('BG', 'Wheat')",False,False
Aluminium ores and concentrates,"('BG', 'Cereal grains nec')",False,False
Aluminium ores and concentrates,"('BG', 'Vegetables, fruit, nuts')",False,False
Aluminium ores and concentrates,"('BG', 'Oil seeds')",False,False
Aluminium ores and concentrates,"('BG', 'Sugar cane, sugar beet')",False,False
Aluminium ores and concentrates,"('BG', 'Plant-based fibers')",False,False
Aluminium ores and concentrates,"('BG', 'Crops nec')",False,False
Aluminium ores and concentrates,"('BG', 'Cattle')",False,False
Aluminium ores and concentrates,"('BG', 'Pigs')",False,False
Aluminium ores and concentrates,"('BG', 'Poultry')",False,False
Aluminium ores and concentrates,"('BG', 'Meat animals nec')",False,False
Aluminium ores and concentrates,"('BG', 'Animal products nec')",False,False
Aluminium ores and concentrates,"('BG', 'Raw milk')",False,False
Aluminium ores and concentrates,"('BG', 'Wool, silk-worm cocoons')",False,False
Aluminium ores and concentrates,"('BG', 'Manure (conventional treatment)')",False,False
Aluminium ores and concentrates,"('BG', 'Manure (biogas treatment)')",False,False
Aluminium ores and concentrates,"('BG', 'Products of forestry, logging and related services (02)')",False,False
Aluminium ores and concentrates,"('BG', 'Fish and other fishing products; services incidental of fishing (05)')",False,False
Aluminium ores and concentrates,"('BG', 'Anthracite')",False,False
Aluminium ores and concentrates,"('BG', 'Coking Coal')",False,False
Aluminium ores and concentrates,"('BG', 'Other Bituminous Coal')",False,False
Aluminium ores and concentrates,"('BG', 'Sub-Bituminous Coal')",False,False
Aluminium ores and concentrates,"('BG', 'Patent Fuel')",False,False
Aluminium ores and concentrates,"('BG', 'Lignite/Brown Coal')",False,False
Aluminium ores and concentrates,"('BG', 'BKB/Peat Briquettes')",False,False
Aluminium ores and concentrates,"('BG', 'Peat')",False,False
Aluminium ores and concentrates,"('BG', 'Crude petroleum and services related to crude oil extraction, excluding surveying')",False,False
Aluminium ores and concentrates,"('BG', 'Natural gas and services related to natural gas extraction, excluding surveying')",False,False
Aluminium ores and concentrates,"('BG', 'Natural Gas Liquids')",False,False
Aluminium ores and concentrates,"('BG', 'Other Hydrocarbons')",False,False
Aluminium ores and concentrates,"('BG', 'Uranium and thorium ores (12)')",False,False
Aluminium ores and concentrates,"('BG', 'Iron ores')",False,False
Aluminium ores and concentrates,"('BG', 'Copper ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Nickel ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Aluminium ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Precious metal ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Lead, zinc and tin ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Other non-ferrous metal ores and concentrates')",False,False
Aluminium ores and concentrates,"('BG', 'Stone')",False,False
Aluminium ores and concentrates,"('BG', 'Sand and clay')",False,False
Aluminium ores and concentrates,"('BG', 'Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.')",False,False
Aluminium ores and concentrates,"('BG', 'Products of meat cattle')",False,False
Aluminium ores and concentrates,"('BG', 'Products of meat pigs')",False,False
Aluminium ores and concentrates,"('BG', 'Products of meat poultry')",False,False
Aluminium ores and concentrates,"('BG', 'Meat products nec')",False,False
Aluminium ores and concentrates,"('BG', 'products of Vegetable oils and fats')",False,False
Aluminium ores and concentrates,"('BG', 'Dairy products')",False,False
Aluminium ores and concentrates,"('BG', 'Processed rice')",False,False
Aluminium ores and concentrates,"('BG', 'Sugar')",False,False
Aluminium ores and concentrates,"('BG', 'Food products nec')",False,False
Aluminium ores and concentrates,"('BG', 'Beverages')",False,False
Aluminium ores and concentrates,"('BG', 'Fish products')",False,False
Aluminium ores and concentrates,"('BG', 'Tobacco products (16)')",False,False
Aluminium ores and concentrates,"('BG', 'Textiles (17)')",False,False
Aluminium ores and concentrates,"('BG', 'Wearing apparel; furs (18)')",False,False
Aluminium ores and concentrates,"('BG', 'Leather and leather products (19)')",False,False
Aluminium ores and concentrates,"('BG', 'Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)')",False,False
Aluminium ores and concentrates,"('BG', 'Wood material for treatment, Re-processing of secondary wood material into new wood material')",False,False
Aluminium ores and concentrates,"('BG', 'Pulp')",False,False
Aluminium ores and concentrates,"('BG', 'Secondary paper for treatment, Re-processing of secondary paper into new pulp')",False,False
Aluminium ores and concentrates,"('BG', 'Paper and paper products')",False,False
Aluminium ores and concentrates,"('BG', 'Printed matter and recorded media (22)')",False,False
Aluminium ores and concentrates,"('BG', 'Coke Oven Coke')",False,False
Aluminium ores and concentrates,"('BG', 'Gas Coke')",False,False
Aluminium ores and concentrates,"('BG', 'Coal Tar')",False,False
Aluminium ores and concentrates,"('BG', 'Motor Gasoline')",False,False
Aluminium ores and concentrates,"('BG', 'Aviation Gasoline')",False,False
Aluminium ores and concentrates,"('BG', 'Gasoline Type Jet Fuel')",False,False
Aluminium ores and concentrates,"('BG', 'Kerosene Type Jet Fuel')",False,False
Aluminium ores and concentrates,"('BG', 'Kerosene')",False,False
Aluminium ores and concentrates,"('BG', 'Gas/Diesel Oil')",False,False
Aluminium ores and concentrates,"('BG', 'Heavy Fuel Oil')",False,False
Aluminium ores and concentrates,"('BG', 'Refinery Gas')",False,False
Aluminium ores and concentrates,"('BG', 'Liquefied Petroleum Gases (LPG)')",False,False
Aluminium ores and concentrates,"('BG', 'Refinery Feedstocks')",False,False
Aluminium ores and concentrates,"('BG', 'Ethane')",False,False
Aluminium ores and concentrates,"('BG', 'Naphtha')",False,False
Aluminium ores and concentrates,"('BG', 'White Spirit & SBP')",False,False
Aluminium ores and concentrates,"('BG', 'Lubricants')",False,False
Aluminium ores and concentrates,"('BG', 'Bitumen')",False,False
Aluminium ores and concentrates,"('BG', 'Paraffin Waxes')",False,False
Aluminium ores and concentrates,"('BG', 'Petroleum Coke')",False,False
Aluminium ores and concentrates,"('BG', 'Non-specified Petroleum Products')",False,False
Aluminium ores and concentrates,"('BG', 'Nuclear fuel')",False,False
Aluminium ores and concentrates,"('BG', 'Plastics, basic')",False,False
Aluminium ores and concentrates,"('BG', 'Secondary plastic for treatment, Re-processing of secondary plastic into new plastic')",False,False
Aluminium ores and concentrates,"('BG', 'N-fertiliser')",False,False
Aluminium ores and concentrates,"('BG', 'P- and other fertiliser')",False,False
Aluminium ores and concentrates,"('BG', 'Chemicals nec')",False,False
Aluminium ores and concentrates,"('BG', 'Charcoal')",False,False
Aluminium ores and concentrates,"('BG', 'Additives/Blending Components')",False,False
Aluminium ores and concentrates,"('BG', 'Biogasoline')",False,False
Aluminium ores and concentrates,"('BG', 'Biodiesels')",False,False
Aluminium ores and concentrates,"('BG', 'Other Liquid Biofuels')",False,False
Aluminium ores and concentrates,"('BG', 'Rubber and plastic products (25)')",False,False
Aluminium ores and concentrates,"('BG', 'Glass and glass products')",False,False
Aluminium ores and concentrates,"('BG', 'Secondary glass for treatment, Re-processing of secondary glass into new glass')",False,False
Aluminium ores and concentrates,"('BG', 'Ceramic goods')",False,False
Aluminium ores and concentrates,"('BG', 'Bricks, tiles and construction products, in baked clay')",False,False
Aluminium ores and concentrates,"('BG', 'Cement, lime and plaster')",False,False
